# STEP_NO SUBSYSTEMS FINAL_ITERATIONS STEP_SECONDS
2548 433 20 7.942000
2549 433 13 5.295000
2550 433 16 6.452000
2551 435 22 8.641000
2552 435 18 7.100000
2553 434 20 7.909000
2554 433 20 7.965000
2555 433 18 7.176000
2556 433 18 7.168000
2557 435 21 8.293000
2558 433 20 7.723000
2559 433 18 7.029000
2560 433 21 8.120000
2561 434 19 7.448000
2562 436 21 8.180000
2563 437 16 6.332000
2564 436 16 6.326000
2565 435 22 8.530000
2566 438 20 7.756000
2567 439 21 8.145000
2568 440 21 8.232000
2569 427 24 9.564000
2570 427 24 9.485000
2571 431 22 8.773000
2572 430 20 7.985000
2573 429 21 8.369000
2574 430 21 8.306000
2575 433 20 7.984000
2576 433 15 6.151000
2577 432 22 8.770000
2578 433 16 6.472000
2579 433 22 8.754000
2580 433 19 7.616000
2581 432 20 7.944000
2582 432 21 8.355000
2583 430 20 7.960000
2584 430 21 8.372000
2585 433 21 8.282000
2586 434 23 9.088000
2587 426 21 8.354000
2588 427 22 8.629000
2589 427 16 6.352000
2590 428 18 6.995000
2591 429 17 6.567000
2592 429 20 7.599000
2593 427 20 7.596000
2594 426 18 6.938000
2595 422 21 8.037000
2596 419 22 8.516000
2597 421 18 7.040000
2598 418 17 6.580000
2599 419 18 6.883000
2600 417 16 6.252000
2601 417 17 6.687000
2602 418 15 5.804000
2603 421 16 6.179000
2604 419 12 4.772000
2605 419 17 6.553000
2606 420 17 6.650000
2607 420 13 5.054000
2608 420 17 6.490000
2609 416 17 6.455000
2610 417 17 6.429000
2611 415 17 6.523000
2612 415 17 6.483000
2613 415 17 6.483000
2614 418 17 6.609000
2615 417 18 6.933000
2616 421 10 4.048000
2617 423 19 7.193000
2618 421 19 7.186000
2619 419 19 7.138000
2620 420 14 5.407000
2621 420 20 7.659000
2622 421 21 7.987000
2623 422 18 6.805000
2624 423 20 7.692000
2625 423 20 7.606000
2626 427 21 8.044000
2627 426 23 8.707000
2628 427 22 8.376000
2629 428 20 7.659000
2630 425 22 8.265000
2631 427 23 8.575000
2632 429 21 7.886000
2633 427 21 8.006000
2634 427 21 7.881000
2635 428 21 7.799000
2636 426 21 7.877000
2637 426 21 7.787000
2638 426 21 7.859000
2639 426 13 5.001000
2640 428 19 7.216000
2641 428 20 7.657000
2642 427 19 7.173000
2643 427 20 7.466000
2644 428 19 7.181000
2645 429 20 7.483000
2646 429 21 8.035000
2647 428 16 6.251000
2648 427 19 7.302000
2649 426 18 6.795000
2650 427 17 6.410000
2651 431 16 6.093000
2652 431 15 5.744000
2653 432 16 6.073000
2654 433 16 6.053000
2655 432 17 6.406000
2656 432 20 7.535000
2657 431 21 7.864000
2658 431 22 8.243000
2659 429 19 7.220000
2660 433 22 8.270000
2661 433 24 9.084000
2662 433 20 7.655000
2663 434 20 7.646000
2664 430 22 8.219000
2665 434 20 7.572000
2666 434 21 7.920000
2667 432 23 8.662000
2668 432 19 7.186000
2669 437 21 7.877000
2670 437 20 7.413000
2671 437 20 7.385000
2672 437 23 8.541000
2673 438 23 8.474000
2674 437 22 8.177000
2675 435 22 8.171000
2676 436 23 8.706000
2677 436 13 4.957000
2678 430 24 8.796000
2679 431 25 9.407000
2680 431 22 8.374000
2681 431 23 8.575000
2682 432 22 8.330000
2683 427 19 7.190000
2684 428 20 7.418000
2685 429 20 7.426000
2686 429 20 7.526000
2687 429 19 7.213000
2688 429 20 7.620000
2689 428 21 7.872000
2690 427 20 7.546000
2691 428 19 7.047000
2692 426 20 7.371000
2693 425 19 7.114000
2694 431 20 7.453000
2695 429 21 7.925000
2696 432 22 8.115000
2697 430 23 8.527000
2698 429 18 6.686000
2699 428 22 8.093000
2700 427 20 7.532000
2701 426 11 4.405000
2702 425 15 5.816000
2703 426 9 3.637000
2704 427 17 6.638000
2705 427 10 4.041000
2706 429 18 6.957000
2707 430 20 7.664000
2708 429 16 6.071000
2709 427 18 6.938000
2710 427 19 7.337000
2711 425 19 7.094000
2712 426 22 8.249000
2713 424 21 7.867000
2714 425 19 7.190000
2715 424 19 7.090000
2716 422 21 7.881000
2717 422 18 6.936000
2718 422 21 7.920000
2719 425 21 7.952000
2720 426 24 9.104000
2721 427 24 8.886000
2722 427 21 7.875000
2723 426 22 8.330000
2724 434 24 9.217000
2725 429 19 7.234000
2726 431 20 7.655000
2727 431 20 7.601000
2728 429 19 7.227000
2729 431 18 6.932000
2730 431 21 8.024000
2731 431 19 7.282000
2732 431 20 7.782000
2733 427 18 6.988000
2734 429 21 8.062000
2735 429 18 6.864000
2736 424 19 7.289000
2737 424 20 7.658000
2738 424 19 7.262000
2739 425 20 7.561000
2740 424 20 7.591000
2741 419 18 6.869000
2742 419 20 7.718000
2743 418 20 7.664000
2744 418 12 4.746000
2745 423 19 7.259000
2746 421 18 6.941000
2747 421 17 6.591000
2748 421 20 7.746000
2749 416 21 8.032000
2750 417 20 7.714000
2751 418 20 7.637000
2752 417 19 7.279000
2753 418 20 7.612000
2754 418 19 7.244000
2755 421 18 6.814000
2756 421 20 7.610000
2757 423 20 7.559000
2758 421 20 7.492000
2759 421 19 7.136000
2760 421 22 8.217000
2761 423 21 7.916000
2762 422 21 7.992000
2763 421 21 8.004000
2764 424 24 9.057000
2765 423 24 9.078000
2766 424 20 7.554000
2767 423 23 8.652000
2768 423 23 8.606000
2769 425 23 8.690000
2770 424 18 6.914000
2771 423 20 7.552000
2772 423 22 8.312000
2773 423 22 8.317000
2774 424 19 7.220000
2775 425 20 7.706000
2776 430 20 7.439000
2777 428 12 4.611000
2778 425 19 7.080000
2779 427 19 7.002000
2780 422 18 6.781000
2781 421 18 6.788000
2782 420 18 6.816000
2783 420 15 5.678000
2784 425 22 8.261000
2785 427 23 8.651000
2786 425 15 5.692000
2787 426 19 7.173000
2788 427 18 6.832000
2789 429 17 6.466000
2790 425 20 7.432000
2791 421 20 7.526000
2792 421 19 7.205000
2793 419 20 7.513000
2794 419 16 6.085000
2795 417 21 7.870000
2796 417 19 7.212000
2797 415 20 7.452000
2798 414 22 8.182000
2799 415 22 8.218000
2800 416 22 8.225000
2801 422 21 8.023000
2802 424 19 7.036000
2803 422 21 7.786000
2804 422 22 8.134000
2805 423 21 7.773000
2806 424 21 7.697000
2807 426 22 8.154000
2808 425 22 8.157000
2809 424 17 6.414000
2810 424 17 6.342000
2811 424 18 6.594000
2812 427 15 5.683000
2813 428 18 6.728000
2814 427 16 6.068000
2815 427 17 6.353000
2816 427 15 5.741000
2817 425 16 6.012000
2818 426 16 6.016000
2819 426 18 6.706000
2820 427 16 6.047000
2821 427 16 6.000000
2822 426 15 5.615000
2823 428 16 6.103000
2824 428 12 4.638000
2825 429 17 6.274000
2826 429 17 6.348000
2827 433 18 6.642000
2828 433 17 6.296000
2829 431 16 6.076000
2830 430 15 5.682000
2831 431 14 5.392000
2832 431 11 4.309000
2833 431 16 6.089000
2834 434 11 4.305000
2835 434 14 5.409000
2836 433 14 5.468000
2837 433 16 6.127000
2838 432 19 7.203000
2839 429 13 5.038000
2840 431 18 6.865000
2841 431 17 6.500000
2842 428 13 5.031000
2843 428 12 4.722000
2844 430 14 5.366000
2845 430 15 5.849000
2846 428 17 6.480000
2847 428 15 5.754000
2848 427 17 6.422000
2849 429 15 5.752000
2850 430 15 5.739000
2851 430 15 5.741000
2852 430 17 6.540000
2853 432 17 6.386000
2854 433 15 5.688000
2855 434 18 6.736000
2856 431 19 7.068000
2857 430 11 4.264000
2858 429 15 5.652000
2859 431 18 6.635000
2860 430 17 6.402000
2861 429 13 5.015000
2862 433 17 6.496000
2863 433 17 6.435000
2864 429 20 7.523000
2865 428 21 7.913000
2866 430 14 5.430000
2867 430 14 5.438000
2868 429 18 6.944000
2869 429 19 7.274000
2870 430 18 6.903000
2871 426 18 6.966000
2872 428 13 5.131000
2873 430 17 6.464000
2874 430 17 6.645000
2875 431 10 4.030000
2876 432 12 4.709000
2877 429 15 5.846000
2878 430 16 6.185000
2879 430 15 5.771000
2880 431 14 5.397000
2881 432 13 5.069000
2882 432 16 6.048000
2883 429 18 6.779000
2884 428 18 6.813000
2885 427 16 6.019000
2886 423 15 5.732000
2887 424 15 5.688000
2888 423 15 5.698000
2889 422 19 7.130000
2890 426 16 6.096000
2891 425 17 6.485000
2892 427 17 6.378000
2893 426 14 5.353000
2894 426 13 5.006000
2895 425 20 7.479000
2896 439 23 8.645000
2897 438 24 8.986000
2898 439 19 7.123000
2899 441 22 8.151000
2900 440 23 8.622000
2901 440 19 7.069000
2902 440 19 7.205000
2903 439 18 6.796000
2904 438 21 7.915000
2905 437 18 6.850000
2906 437 12 4.693000
2907 435 20 7.519000
2908 432 20 7.585000
2909 433 13 5.122000
2910 433 19 7.207000
2911 433 16 6.141000
2912 433 17 6.501000
2913 433 11 4.325000
2914 433 16 6.088000
2915 433 16 6.079000
2916 434 12 4.697000
2917 435 16 6.115000
2918 435 17 6.457000
2919 436 17 6.494000
2920 439 18 6.735000
2921 439 18 6.736000
2922 438 15 5.588000
2923 440 14 5.325000
2924 441 13 4.916000
2925 439 16 5.985000
2926 437 15 5.690000
2927 436 18 6.750000
2928 438 16 5.966000
2929 436 17 6.469000
2930 435 19 7.218000
2931 431 21 7.848000
2932 431 20 7.387000
2933 430 18 6.677000
2934 432 18 6.693000
2935 431 21 7.749000
2936 429 19 7.042000
2937 431 19 7.103000
2938 431 19 7.039000
2939 433 18 6.703000
2940 437 20 7.502000
2941 431 18 6.767000
2942 427 20 7.359000
2943 426 21 7.671000
2944 434 18 6.870000
2945 434 21 7.810000
2946 433 20 7.577000
2947 425 10 3.988000
2948 427 19 7.277000
2949 428 19 7.264000
2950 429 19 7.359000
2951 427 12 4.774000
2952 427 20 7.589000
2953 431 19 7.158000
2954 433 20 7.392000
2955 434 14 5.343000
2956 434 16 5.990000
2957 434 16 6.038000
2958 433 13 4.904000
2959 435 13 4.931000
2960 434 13 4.995000
2961 430 10 3.941000
2962 428 18 6.775000
2963 427 20 7.442000
2964 430 11 4.278000
2965 424 19 7.086000
2966 428 21 7.851000
2967 427 20 7.540000
2968 421 19 7.268000
2969 427 22 8.223000
2970 427 20 7.328000
2971 424 22 8.265000
2972 422 18 6.924000
2973 420 18 6.918000
2974 423 20 7.607000
2975 426 19 7.182000
2976 424 21 7.822000
2977 424 21 7.805000
2978 421 19 7.249000
2979 422 17 6.463000
2980 425 15 5.760000
2981 425 21 7.894000
2982 423 19 7.177000
2983 423 21 7.886000
2984 423 22 8.244000
2985 422 20 7.538000
2986 422 20 7.486000
2987 422 18 6.868000
2988 421 21 7.865000
2989 419 12 4.678000
2990 420 20 7.563000
2991 419 20 7.566000
2992 418 18 6.814000
2993 419 19 7.245000
2994 420 20 7.606000
2995 418 19 7.196000
2996 420 18 6.795000
2997 422 20 7.469000
2998 421 19 7.174000
2999 421 19 7.295000
3000 426 12 4.679000
3001 422 19 7.259000
3002 428 19 7.119000
3003 415 19 6.812000
3004 414 22 7.842000
3005 414 20 7.256000
3006 415 19 6.966000
3007 416 18 6.582000
3008 413 17 6.165000
3009 412 18 6.528000
3010 416 18 6.575000
3011 416 16 5.897000
3012 411 15 5.609000
3013 422 20 7.416000
3014 421 21 7.858000
3015 411 22 8.206000
3016 411 22 8.333000
3017 412 21 7.830000
3018 415 17 6.668000
3019 414 19 7.357000
3020 411 17 6.415000
3021 411 18 6.745000
3022 410 22 8.200000
3023 410 22 8.119000
3024 411 22 8.154000
3025 414 22 8.241000
3026 413 23 8.535000
3027 415 22 8.058000
3028 412 22 8.071000
3029 411 23 8.476000
3030 410 22 8.130000
3031 413 19 7.059000
3032 415 10 3.925000
3033 412 20 7.479000
3034 411 21 7.919000
3035 411 20 7.498000
3036 418 22 8.099000
3037 418 22 8.079000
3038 414 20 7.422000
3039 411 21 7.737000
3040 410 23 8.515000
3041 410 22 8.158000
3042 410 23 8.527000
3043 410 23 8.573000
3044 410 22 8.218000
3045 411 22 8.115000
3046 412 23 8.429000
3047 412 21 7.730000
3048 413 13 4.937000
3049 414 18 6.722000
3050 415 21 7.647000
3051 414 18 6.644000
3052 416 18 6.576000
3053 415 17 6.257000
3054 412 13 4.829000
3055 412 13 4.824000
3056 412 14 5.196000
3057 411 18 6.516000
3058 413 15 5.596000
3059 414 20 7.122000
3060 423 23 8.187000
3061 423 23 8.317000
3062 421 21 7.835000
3063 425 21 7.663000
3064 418 24 8.826000
3065 416 22 8.146000
3066 416 21 7.843000
3067 417 20 7.447000
3068 417 21 7.772000
3069 418 21 7.549000
3070 418 23 8.229000
3071 418 20 7.346000
3072 423 20 7.367000
3073 423 21 7.636000
3074 423 20 7.391000
3075 423 20 7.416000
3076 424 21 7.510000
3077 425 23 8.346000
3078 423 21 7.717000
3079 418 19 7.077000
3080 418 20 7.420000
3081 419 21 7.605000
3082 419 18 6.503000
3083 419 21 7.618000
3084 422 21 7.793000
3085 420 21 7.865000
3086 421 20 7.459000
3087 421 19 7.228000
3088 420 21 7.861000
3089 418 22 8.301000
3090 423 21 7.949000
3091 424 21 7.820000
3092 422 20 7.547000
3093 422 20 7.487000
3094 424 18 6.856000
3095 422 19 7.272000
3096 422 20 7.379000
3097 420 19 7.099000
3098 422 20 7.481000
3099 422 21 7.877000
3100 424 19 7.229000
3101 424 18 6.698000
3102 423 19 7.110000
3103 422 20 7.512000
3104 421 19 7.282000
3105 423 18 6.800000
3106 421 18 6.849000
3107 421 20 7.565000
3108 424 21 7.907000
3109 424 21 8.101000
3110 420 24 8.992000
3111 421 22 8.267000
3112 418 22 7.919000
3113 417 21 7.582000
3114 422 19 6.872000
3115 422 21 7.608000
3116 423 22 8.003000
3117 423 21 7.643000
3118 423 17 6.354000
3119 424 17 6.397000
3120 424 18 6.599000
3121 424 17 6.373000
3122 425 18 6.685000
3123 424 11 4.187000
3124 423 15 5.626000
3125 425 20 7.405000
3126 427 18 6.717000
3127 427 17 6.392000
3128 426 19 7.026000
3129 423 18 6.941000
3130 418 20 7.495000
3131 418 18 6.889000
3132 418 19 7.041000
3133 416 14 5.430000
3134 418 19 7.360000
3135 417 16 6.078000
3136 421 18 6.793000
3137 421 15 5.817000
3138 420 15 5.799000
3139 425 16 6.260000
3140 426 18 6.882000
3141 423 18 6.881000
3142 428 19 7.268000
3143 426 18 6.803000
3144 425 19 7.125000
3145 426 18 6.814000
3146 425 18 7.040000
3147 422 17 6.466000
3148 427 19 7.297000
3149 427 19 7.179000
3150 426 19 7.158000
3151 424 15 5.768000
3152 422 17 6.453000
3153 422 12 4.700000
3154 422 15 5.748000
3155 421 16 6.071000
3156 423 16 6.100000
3157 422 17 6.478000
3158 423 16 6.068000
3159 422 15 5.753000
3160 422 12 4.645000
3161 423 21 7.910000
3162 423 20 7.527000
3163 422 20 7.551000
3164 422 19 7.162000
3165 422 19 7.184000
3166 426 23 8.428000
3167 427 25 9.358000
3168 426 23 8.419000
3169 428 24 8.969000
3170 430 24 8.851000
3171 429 22 8.325000
3172 430 22 8.322000
3173 429 22 8.376000
3174 430 21 7.862000
3175 429 22 8.258000
3176 430 21 7.799000
3177 428 19 7.204000
3178 428 22 8.061000
3179 427 21 7.798000
3180 428 23 8.500000
3181 429 20 7.422000
3182 426 21 7.747000
3183 426 21 7.744000
3184 425 20 7.557000
3185 426 20 7.470000
3186 427 22 8.304000
3187 429 18 6.779000
3188 428 20 7.394000
3189 427 18 6.732000
3190 428 21 7.917000
3191 426 20 7.460000
3192 423 13 5.047000
3193 423 22 8.227000
3194 423 20 7.408000
3195 421 20 7.332000
3196 423 21 7.860000
3197 426 21 7.748000
3198 422 23 8.557000
3199 423 21 7.723000
3200 421 22 8.275000
3201 421 21 7.704000
3202 421 19 7.196000
3203 423 21 7.709000
3204 426 21 7.657000
3205 426 21 7.874000
3206 426 21 7.878000
3207 425 19 7.026000
3208 423 22 8.247000
3209 424 23 8.665000
3210 424 23 8.586000
3211 425 21 8.014000
3212 425 19 7.159000
3213 425 19 7.178000
3214 424 21 7.930000
3215 423 22 8.394000
3216 423 21 8.007000
3217 423 19 7.156000
3218 421 22 8.126000
3219 422 23 8.457000
3220 424 21 7.934000
3221 423 20 7.550000
3222 424 21 7.775000
3223 423 21 7.920000
3224 425 22 8.427000
3225 422 23 8.601000
3226 425 20 7.532000
3227 423 23 8.689000
3228 423 23 8.539000
3229 421 19 7.090000
3230 420 21 7.746000
3231 418 18 6.764000
3232 420 16 6.265000
3233 420 19 7.208000
3234 423 16 6.170000
3235 424 17 6.602000
3236 423 19 7.333000
3237 421 19 7.311000
3238 422 20 7.603000
3239 424 22 8.262000
3240 427 22 8.412000
3241 428 21 8.303000
3242 427 12 4.919000
3243 426 21 8.171000
3244 428 22 8.526000
3245 429 21 8.099000
3246 428 19 7.304000
3247 427 17 6.552000
3248 430 19 7.383000
3249 429 20 7.640000
3250 430 20 8.037000
3251 428 18 6.978000
3252 427 18 7.002000
3253 429 19 7.428000
3254 428 18 7.156000
3255 427 19 7.474000
3256 427 18 7.195000
3257 427 14 5.539000
3258 426 19 7.306000
3259 426 18 7.032000
3260 426 20 7.710000
3261 424 19 7.347000
3262 426 18 7.091000
3263 427 18 7.033000
3264 425 17 6.830000
3265 426 11 4.529000
3266 419 19 7.561000
3267 419 18 7.110000
3268 419 18 6.929000
3269 418 19 7.436000
3270 417 18 7.184000
3271 417 19 7.427000
3272 419 20 7.835000
3273 418 12 4.921000
3274 422 20 7.828000
3275 425 21 8.162000
3276 425 20 7.802000
3277 424 19 7.320000
3278 424 20 7.833000
3279 425 21 8.253000
3280 425 19 7.537000
3281 425 14 5.600000
3282 425 19 7.349000
3283 427 13 5.112000
3284 426 19 7.422000
3285 425 17 6.651000
3286 425 18 6.971000
3287 430 21 8.079000
3288 410 14 5.335000
3289 406 24 9.063000
3290 408 23 8.519000
3291 410 20 7.522000
3292 411 21 8.034000
3293 409 22 8.369000
3294 408 22 8.392000
3295 408 18 6.707000
3296 409 20 7.676000
3297 412 22 8.265000
3298 413 23 8.814000
3299 416 20 7.870000
3300 417 19 7.357000
3301 422 21 7.991000
3302 420 19 7.356000
3303 419 19 7.322000
3304 425 15 6.026000
3305 427 18 6.997000
3306 427 14 5.509000
3307 427 18 7.036000
3308 429 18 6.982000
3309 429 14 5.557000
3310 427 14 5.492000
3311 429 11 4.476000
3312 428 18 7.017000
3313 428 16 6.161000
3314 426 15 5.887000
3315 424 17 6.612000
3316 428 19 7.206000
3317 426 16 6.064000
3318 422 20 7.519000
3319 422 21 7.970000
3320 424 19 7.208000
3321 425 19 7.316000
3322 427 18 6.860000
3323 427 20 7.478000
3324 424 23 8.835000
3325 425 20 7.881000
3326 428 23 8.790000
3327 427 22 8.414000
3328 429 23 8.922000
3329 429 22 8.319000
3330 430 20 7.766000
3331 431 19 7.219000
3332 432 21 8.101000
3333 430 19 7.365000
3334 428 23 8.782000
3335 430 23 8.841000
3336 424 20 7.855000
3337 426 22 8.473000
3338 426 21 8.103000
3339 426 22 8.484000
3340 426 22 8.376000
3341 426 19 7.252000
3342 426 22 8.515000
3343 421 23 8.671000
3344 422 23 8.860000
3345 422 23 8.821000
3346 425 18 6.941000
3347 424 21 8.081000
3348 422 22 8.491000
3349 423 22 8.475000
3350 425 21 8.054000
3351 426 21 8.096000
3352 427 22 8.216000
3353 419 23 8.791000
3354 418 23 8.764000
3355 418 22 8.671000
3356 419 23 8.699000
3357 420 20 7.702000
3358 421 23 8.662000
3359 420 23 8.985000
3360 426 19 7.275000
3361 425 19 7.535000
3362 425 22 8.466000
3363 419 18 6.907000
3364 416 21 7.980000
3365 421 24 8.794000
3366 422 25 9.366000
3367 421 21 7.802000
3368 420 21 7.866000
3369 414 17 6.530000
3370 421 22 8.486000
3371 418 18 6.907000
3372 418 21 8.127000
3373 418 17 6.562000
3374 415 20 7.755000
3375 415 15 5.992000
3376 414 20 7.693000
3377 414 19 7.217000
3378 415 20 7.465000
3379 413 20 7.486000
3380 420 19 7.182000
3381 422 20 7.646000
3382 422 19 7.056000
3383 422 14 5.446000
3384 422 13 5.077000
3385 422 18 6.799000
3386 423 18 6.859000
3387 420 12 4.688000
3388 423 19 7.264000
3389 418 19 7.215000
3390 421 20 7.500000
3391 419 21 8.039000
3392 417 22 8.096000
3393 418 21 7.732000
3394 417 18 6.620000
3395 419 20 7.407000
3396 419 20 7.387000
3397 421 22 7.904000
3398 420 19 7.140000
3399 422 19 7.123000
3400 423 19 7.075000
3401 416 20 7.507000
3402 415 18 6.710000
3403 417 16 5.961000
3404 419 20 7.293000
3405 419 21 7.716000
3406 415 20 7.413000
3407 416 22 7.979000
3408 416 21 7.740000
3409 416 20 7.379000
3410 414 21 7.750000
3411 413 21 7.539000
3412 407 23 8.439000
3413 411 21 7.638000
3414 408 22 8.073000
3415 410 21 7.843000
3416 413 21 7.653000
3417 418 21 7.797000
3418 416 19 6.908000
3419 418 21 7.778000
3420 419 23 8.328000
3421 420 23 8.378000
3422 418 18 6.608000
3423 417 21 7.768000
3424 417 20 7.349000
3425 416 19 7.126000
3426 418 20 7.324000
3427 421 21 7.779000
3428 422 21 7.800000
3429 422 21 7.682000
3430 424 23 8.477000
3431 420 21 7.788000
3432 420 19 6.981000
3433 423 19 7.180000
3434 429 21 7.767000
3435 429 21 7.844000
3436 429 22 8.139000
3437 429 20 7.518000
3438 426 20 7.341000
3439 426 18 6.774000
3440 427 15 5.657000
3441 416 21 7.671000
3442 417 24 8.663000
3443 414 20 7.335000
3444 414 20 7.294000
3445 414 10 3.808000
3446 415 19 6.822000
3447 418 22 7.885000
3448 418 23 8.284000
3449 416 21 7.558000
3450 417 18 6.580000
3451 415 20 7.294000
3452 414 21 7.699000
3453 414 21 7.585000
3454 415 23 8.331000
3455 416 22 7.790000
3456 415 21 7.714000
3457 412 21 7.594000
3458 415 22 7.978000
3459 415 12 4.520000
3460 419 21 7.601000
3461 418 19 6.945000
3462 420 19 6.876000
3463 418 19 6.984000
3464 417 23 8.537000
3465 416 24 8.829000
3466 427 13 4.908000
3467 427 24 8.701000
3468 426 24 8.672000
3469 428 23 8.448000
3470 426 23 8.356000
3471 428 22 8.073000
3472 428 23 8.353000
3473 426 20 7.355000
3474 428 22 8.056000
3475 426 22 8.005000
3476 428 21 7.768000
3477 427 20 7.358000
3478 426 21 7.606000
3479 424 22 7.922000
3480 427 23 8.327000
3481 426 23 8.338000
3482 428 21 7.596000
3483 428 21 7.529000
3484 427 20 7.204000
3485 424 22 8.022000
3486 423 22 8.059000
3487 424 21 7.781000
3488 425 22 7.960000
3489 421 22 8.108000
3490 421 22 8.034000
3491 423 20 7.301000
3492 423 20 7.336000
3493 425 20 7.353000
3494 424 22 8.018000
3495 425 24 9.015000
3496 426 24 8.709000
3497 423 23 8.275000
3498 424 23 8.418000
3499 406 24 8.929000
3500 406 23 8.533000
3501 409 19 7.009000
3502 405 13 4.874000
3503 405 22 8.192000
3504 405 21 7.692000
3505 407 21 7.713000
3506 412 22 8.212000
3507 412 13 4.958000
3508 409 22 8.065000
3509 409 24 8.639000
3510 408 21 7.734000
3511 413 22 8.028000
3512 413 21 7.795000
3513 412 19 7.084000
3514 410 21 7.724000
3515 409 23 8.585000
3516 425 22 8.018000
3517 425 24 8.622000
3518 421 21 7.501000
3519 420 21 7.691000
3520 420 21 7.660000
3521 416 21 7.697000
3522 417 22 8.038000
3523 415 22 7.786000
3524 414 24 8.677000
3525 415 23 8.295000
3526 409 23 8.205000
3527 414 24 8.549000
3528 416 22 7.864000
3529 417 22 7.720000
3530 416 20 7.273000
3531 417 13 4.885000
3532 415 23 8.390000
3533 416 21 7.624000
3534 416 22 7.986000
3535 416 22 8.043000
3536 414 21 7.506000
3537 414 22 8.019000
3538 413 22 7.986000
3539 414 21 7.691000
3540 413 22 8.103000
3541 417 21 7.771000
3542 419 21 7.632000
3543 422 23 8.422000
3544 420 21 7.662000
3545 419 21 7.648000
3546 419 21 7.573000
3547 423 21 7.625000
3548 422 21 7.623000
3549 424 20 7.327000
3550 417 21 7.871000
3551 418 22 8.078000
3552 418 21 7.645000
3553 418 21 7.780000
3554 417 17 6.274000
3555 416 17 6.387000
3556 423 20 7.427000
3557 423 12 4.556000
3558 416 21 7.785000
3559 416 20 7.504000
3560 409 22 8.184000
3561 409 23 8.615000
3562 409 16 6.137000
3563 413 20 7.555000
3564 412 21 7.885000
3565 410 20 7.407000
3566 409 21 7.855000
3567 409 20 7.366000
3568 404 21 7.794000
3569 409 20 7.485000
3570 405 20 7.565000
3571 406 20 7.561000
3572 406 22 8.462000
3573 410 20 7.605000
3574 408 20 7.611000
3575 408 11 4.437000
3576 418 22 7.953000
3577 419 22 8.063000
3578 425 12 4.681000
3579 425 19 6.942000
3580 427 19 7.078000
3581 427 22 8.134000
3582 427 22 8.112000
3583 419 20 7.253000
3584 422 20 7.279000
3585 423 20 7.221000
3586 423 19 6.823000
3587 424 17 6.287000
3588 424 18 6.486000
3589 425 19 6.933000
3590 423 19 6.917000
3591 423 20 7.169000
3592 424 19 6.882000
3593 426 19 7.107000
3594 426 20 7.552000
3595 426 20 7.400000
3596 426 18 6.741000
3597 425 20 7.482000
3598 425 20 7.555000
3599 427 19 7.141000
3600 430 21 7.695000
3601 427 18 6.799000
3602 429 20 7.527000
3603 427 20 7.527000
3604 425 19 7.116000
3605 428 20 7.443000
3606 427 20 7.258000
3607 425 21 7.606000
3608 425 20 7.314000
3609 424 21 7.718000
3610 426 21 7.658000
3611 426 21 7.742000
3612 425 20 7.438000
3613 424 20 7.416000
3614 405 22 8.044000
3615 408 23 8.494000
3616 408 21 7.775000
3617 410 12 4.502000
3618 409 17 6.214000
3619 411 18 6.582000
3620 413 18 6.517000
3621 413 17 6.197000
3622 413 18 6.561000
3623 416 18 6.520000
3624 415 20 7.169000
3625 416 20 7.257000
3626 417 18 6.505000
3627 420 18 6.481000
3628 419 12 4.449000
3629 418 20 7.157000
3630 417 21 7.519000
3631 417 22 7.880000
3632 418 15 5.482000
3633 416 17 6.131000
3634 415 19 6.853000
3635 413 19 6.866000
3636 415 13 4.774000
3637 414 21 7.475000
3638 429 21 7.409000
3639 429 20 7.045000
3640 429 18 6.368000
3641 429 16 5.700000
3642 429 15 5.330000
3643 426 18 6.394000
3644 425 15 5.380000
3645 425 16 5.695000
3646 424 15 5.360000
3647 424 15 5.350000
3648 422 18 6.356000
3649 421 18 6.410000
3650 421 17 6.072000
3651 426 17 6.074000
3652 426 16 5.727000
3653 402 21 7.700000
3654 405 22 8.108000
3655 403 18 6.679000
3656 403 23 8.441000
3657 403 23 8.420000
3658 402 20 7.324000
3659 398 21 7.810000
3660 398 22 8.137000
3661 398 22 8.178000
3662 397 22 8.421000
3663 398 21 7.853000
3664 401 21 7.761000
3665 400 18 6.696000
3666 404 19 7.009000
3667 404 19 7.001000
3668 404 20 7.352000
3669 405 21 7.744000
3670 418 21 7.379000
3671 417 21 7.481000
3672 416 19 6.769000
3673 417 18 6.359000
3674 418 20 7.028000
3675 419 10 3.775000
3676 421 20 7.080000
3677 417 21 7.367000
3678 417 21 7.363000
3679 416 18 6.404000
3680 412 23 8.354000
3681 412 23 8.354000
3682 412 21 7.632000
3683 416 21 7.609000
3684 414 22 8.012000
3685 416 21 7.580000
3686 416 19 6.880000
3687 416 22 7.899000
3688 416 23 8.261000
3689 416 13 4.828000
3690 425 20 7.207000
3691 425 17 6.167000
3692 425 22 7.858000
3693 427 21 7.445000
3694 427 19 6.804000
3695 426 23 8.151000
3696 425 20 7.116000
3697 425 19 6.778000
3698 425 20 7.155000
3699 422 20 7.201000
3700 413 22 7.887000
3701 415 20 7.164000
3702 416 22 7.878000
3703 421 21 7.561000
3704 417 21 7.644000
3705 419 23 8.435000
3706 417 23 8.313000
3707 411 23 8.130000
3708 414 24 8.537000
3709 414 20 7.091000
3710 412 10 3.733000
