# STEP_NO SUBSYSTEMS FINAL_ITERATIONS STEP_SECONDS
4902 386 20 8.197000
4903 385 22 8.892000
4904 387 22 8.832000
4905 386 23 9.061000
4906 383 22 8.568000
4907 385 23 8.934000
4908 387 24 9.232000
4909 374 22 8.384000
4910 377 22 8.250000
4911 366 21 8.119000
4912 367 22 8.427000
4913 369 21 8.016000
4914 367 22 8.404000
4915 367 21 7.910000
4916 367 21 7.948000
4917 367 19 7.243000
4918 366 20 7.598000
4919 366 22 8.365000
4920 367 21 7.975000
4921 365 21 7.995000
4922 365 23 8.674000
4923 364 23 8.676000
4924 367 18 6.861000
4925 375 21 7.999000
4926 375 23 8.657000
4927 375 19 7.225000
4928 372 19 7.174000
4929 374 18 6.879000
4930 374 19 7.207000
4931 372 18 6.831000
4932 373 20 7.722000
4933 375 20 7.708000
4934 374 21 8.114000
4935 373 20 7.722000
4936 373 19 7.355000
4937 373 15 5.863000
4938 373 21 8.067000
4939 373 22 8.281000
4940 375 20 7.633000
4941 372 23 8.455000
4942 374 21 7.800000
4943 375 21 7.743000
4944 376 21 7.880000
4945 379 22 8.517000
4946 378 23 8.890000
4947 380 23 8.901000
4948 380 17 6.781000
4949 381 20 7.850000
4950 380 20 7.795000
4951 377 18 6.972000
4952 377 19 7.321000
4953 377 22 8.374000
4954 380 23 8.882000
4955 375 21 8.307000
4956 376 21 8.353000
4957 376 21 8.284000
4958 372 19 7.454000
4959 372 23 8.940000
4960 374 23 9.017000
4961 375 20 7.910000
4962 369 20 8.042000
4963 368 19 7.636000
4964 368 21 8.314000
4965 369 19 7.420000
4966 384 21 8.175000
4967 383 23 9.185000
4968 383 20 7.957000
4969 384 20 7.929000
4970 386 16 6.457000
4971 385 23 8.856000
4972 382 20 7.865000
4973 383 19 7.520000
4974 372 22 8.614000
4975 372 20 7.847000
4976 379 21 8.178000
4977 370 20 7.654000
4978 373 20 7.639000
4979 374 14 5.485000
4980 374 18 7.049000
4981 374 19 7.494000
4982 377 21 8.417000
4983 378 20 8.080000
4984 377 20 8.055000
4985 375 21 8.303000
4986 375 21 8.178000
4987 375 13 5.168000
4988 370 20 7.448000
4989 367 21 7.724000
4990 368 19 7.137000
4991 369 18 6.764000
4992 369 11 4.261000
4993 361 20 7.584000
4994 365 23 8.733000
4995 359 21 7.846000
4996 360 18 6.791000
4997 360 19 7.158000
4998 360 19 7.168000
4999 370 24 8.926000
5000 372 24 8.813000
5001 372 21 7.854000
5002 361 23 8.644000
5003 363 15 5.756000
5004 363 19 7.201000
5005 366 20 7.491000
5006 368 21 7.863000
5007 369 23 8.612000
5008 367 23 8.683000
5009 365 22 8.312000
5010 363 21 7.913000
5011 383 18 7.037000
5012 384 14 5.517000
5013 386 20 7.672000
5014 386 19 7.316000
5015 386 18 7.010000
5016 389 11 4.400000
5017 387 20 7.735000
5018 388 17 6.723000
5019 390 18 7.132000
5020 388 18 7.155000
5021 389 20 7.835000
5022 388 17 6.788000
5023 387 18 7.154000
5024 387 18 7.170000
5025 386 17 6.750000
5026 388 18 7.100000
5027 387 19 7.473000
5028 387 17 6.693000
5029 387 18 7.021000
5030 389 19 7.393000
5031 388 19 7.339000
5032 390 20 8.009000
5033 389 20 8.093000
5034 389 19 7.611000
5035 389 17 6.995000
5036 388 17 6.998000
5037 389 16 6.632000
5038 389 10 4.308000
5039 387 17 6.979000
5040 387 19 7.625000
5041 385 16 6.645000
5042 380 19 7.881000
5043 382 20 8.330000
5044 383 18 7.613000
5045 382 20 8.274000
5046 382 22 9.044000
5047 384 21 8.499000
5048 384 19 7.768000
5049 385 19 7.846000
5050 384 21 8.702000
5051 387 19 7.812000
5052 386 20 8.183000
5053 385 17 6.906000
5054 386 16 6.515000
5055 385 19 7.736000
5056 388 19 7.755000
5057 390 19 7.774000
5058 388 17 7.001000
5059 391 19 7.748000
5060 389 14 5.719000
5061 389 14 5.727000
5062 384 13 5.341000
5063 384 11 4.667000
5064 381 21 8.585000
5065 384 20 8.179000
5066 392 20 7.893000
5067 393 20 7.777000
5068 392 19 7.318000
5069 393 19 7.295000
5070 394 20 7.850000
5071 390 18 7.220000
5072 390 18 7.144000
5073 391 20 7.840000
5074 390 18 7.186000
5075 391 20 7.824000
5076 394 21 8.119000
5077 394 22 8.523000
5078 391 21 7.997000
5079 391 21 7.877000
5080 391 19 7.138000
5081 389 21 7.820000
5082 386 20 7.466000
5083 386 20 7.541000
5084 387 20 7.530000
5085 385 19 7.171000
5086 386 21 7.889000
5087 387 20 7.473000
5088 387 17 6.468000
5089 391 21 7.846000
5090 390 22 8.215000
5091 387 21 7.794000
5092 385 20 7.409000
5093 384 22 8.182000
5094 387 22 8.255000
5095 386 21 7.885000
5096 385 20 7.557000
5097 386 21 7.948000
5098 384 19 7.301000
5099 387 20 7.749000
5100 387 19 7.332000
5101 387 18 6.956000
5102 384 19 7.338000
5103 383 20 7.722000
5104 383 19 7.402000
5105 386 17 6.713000
5106 387 18 7.036000
5107 385 17 6.709000
5108 385 18 7.086000
5109 383 18 7.103000
5110 381 18 7.176000
5111 384 19 7.591000
5112 386 16 6.344000
5113 388 19 7.466000
5114 390 18 7.000000
5115 391 17 6.646000
5116 391 19 7.406000
5117 391 24 9.223000
5118 389 25 9.969000
5119 391 22 8.747000
5120 390 23 9.178000
5121 390 25 9.904000
5122 389 21 8.398000
5123 387 21 8.216000
5124 386 21 8.248000
5125 384 16 6.386000
5126 384 20 7.993000
5127 379 23 9.202000
5128 379 25 9.823000
5129 378 24 9.325000
5130 379 23 8.908000
5131 378 24 9.271000
5132 379 21 8.249000
5133 378 21 8.205000
5134 381 19 7.575000
5135 382 13 5.181000
5136 382 20 7.825000
5137 385 21 8.124000
5138 389 21 8.397000
5139 388 22 8.827000
5140 387 19 7.562000
5141 384 22 8.780000
5142 384 24 9.347000
5143 383 25 9.618000
5144 384 24 9.435000
5145 384 24 9.363000
5146 383 21 8.355000
5147 387 24 9.507000
5148 387 24 9.386000
5149 386 24 9.496000
5150 384 22 8.781000
5151 383 24 9.441000
5152 383 23 9.193000
5153 373 23 9.099000
5154 371 16 6.433000
5155 369 22 8.680000
5156 370 17 6.783000
5157 370 13 5.176000
5158 371 22 8.438000
5159 373 19 7.367000
5160 370 21 8.104000
5161 370 21 8.089000
5162 369 19 7.308000
5163 371 19 7.414000
5164 379 21 7.913000
5165 385 24 8.863000
5166 384 24 8.933000
5167 384 21 7.785000
5168 383 20 7.494000
5169 385 23 8.469000
5170 380 24 8.721000
5171 375 25 9.098000
5172 377 24 8.827000
5173 378 21 7.897000
5174 381 22 8.273000
5175 381 21 8.042000
5176 380 24 9.049000
5177 383 26 9.682000
5178 380 24 8.917000
5179 382 24 8.779000
5180 385 20 7.430000
5181 386 21 8.047000
5182 387 20 7.593000
5183 388 21 8.097000
5184 387 25 9.600000
5185 386 26 9.847000
5186 384 25 9.421000
5187 384 24 9.127000
5188 388 25 9.737000
5189 386 28 10.838000
5190 383 23 8.670000
5191 381 22 8.732000
5192 382 24 9.734000
5193 385 23 8.910000
5194 385 25 9.833000
5195 385 21 8.392000
5196 381 22 9.051000
5197 382 24 9.728000
5198 383 20 8.080000
5199 384 21 8.545000
5200 385 20 8.303000
5201 388 21 8.711000
5202 386 20 8.303000
5203 387 18 7.444000
5204 387 20 8.128000
5205 384 20 7.913000
5206 383 20 8.009000
5207 386 18 7.307000
5208 385 19 7.712000
5209 383 12 4.994000
5210 384 19 7.527000
5211 385 18 7.108000
5212 387 18 7.118000
5213 387 18 7.191000
5214 377 17 6.811000
5215 377 15 6.080000
5216 379 19 7.585000
5217 376 20 7.823000
5218 378 13 5.178000
5219 378 16 6.279000
5220 379 17 6.828000
5221 379 15 6.012000
5222 384 15 6.005000
5223 388 21 8.491000
5224 389 20 8.147000
5225 389 20 7.948000
5226 389 19 7.544000
5227 388 19 7.614000
5228 388 19 7.741000
5229 387 21 8.435000
5230 385 20 8.129000
5231 387 22 8.837000
5232 390 22 8.702000
5233 390 19 7.468000
5234 389 20 7.793000
5235 388 20 7.740000
5236 388 21 7.998000
5237 387 21 8.022000
5238 388 22 8.419000
5239 389 10 3.956000
5240 392 22 8.269000
5241 381 21 7.938000
5242 382 18 6.836000
5243 388 12 4.684000
5244 388 19 7.192000
5245 390 19 7.232000
5246 389 20 7.563000
5247 390 21 7.822000
5248 388 20 7.794000
5249 388 19 7.473000
5250 382 19 7.300000
5251 383 14 5.457000
5252 383 18 6.888000
5253 383 17 6.501000
5254 384 18 6.836000
5255 384 12 4.701000
5256 389 17 6.535000
5257 389 17 6.510000
5258 385 17 6.575000
5259 382 20 7.582000
5260 383 20 7.492000
5261 383 21 7.895000
5262 384 20 7.555000
5263 386 22 8.594000
5264 382 23 9.040000
5265 378 20 7.904000
5266 378 19 7.523000
5267 379 18 7.151000
5268 380 23 9.026000
5269 379 19 7.498000
5270 379 24 9.342000
5271 384 23 9.069000
5272 384 22 8.680000
5273 382 20 7.964000
5274 387 21 8.213000
5275 387 21 8.257000
5276 387 21 8.246000
5277 388 21 8.327000
5278 388 21 8.240000
5279 389 20 7.845000
5280 388 10 4.150000
5281 384 23 9.364000
5282 385 23 9.365000
5283 385 22 9.110000
5284 384 21 8.792000
5285 384 22 9.287000
5286 380 22 9.151000
5287 381 22 8.905000
5288 384 13 5.526000
5289 381 21 8.770000
5290 382 22 9.158000
5291 387 20 8.505000
5292 387 19 8.054000
5293 388 21 8.674000
5294 387 15 6.316000
5295 387 19 7.978000
5296 387 23 9.470000
5297 387 22 9.180000
5298 387 22 9.192000
5299 385 22 9.022000
5300 387 22 9.035000
5301 381 24 9.944000
5302 385 22 9.280000
5303 385 21 8.776000
5304 384 21 8.710000
5305 383 23 8.995000
5306 381 22 8.763000
5307 381 21 8.554000
5308 382 20 8.099000
5309 382 20 8.175000
5310 381 18 7.326000
5311 381 20 8.087000
5312 381 10 4.143000
5313 381 21 8.393000
5314 382 21 8.430000
5315 382 11 4.641000
5316 383 19 7.711000
5317 384 21 8.456000
5318 385 20 7.933000
5319 383 21 8.257000
5320 383 21 8.273000
5321 378 21 8.418000
5322 379 17 6.713000
5323 377 21 8.203000
5324 376 19 7.442000
5325 379 21 8.200000
5326 380 20 7.775000
5327 381 19 7.390000
5328 378 17 6.657000
5329 384 16 6.211000
5330 384 20 7.701000
5331 384 18 6.973000
5332 380 19 7.405000
5333 381 19 7.307000
5334 381 18 6.971000
5335 380 20 7.760000
5336 381 20 7.752000
5337 381 18 6.952000
5338 382 11 4.427000
5339 382 17 6.632000
5340 382 19 7.464000
5341 381 17 6.677000
5342 385 18 7.067000
5343 379 19 7.445000
5344 379 19 7.454000
5345 380 18 7.073000
5346 389 24 9.515000
5347 387 25 9.745000
5348 386 20 7.985000
5349 384 22 8.852000
5350 387 22 8.831000
5351 391 24 9.614000
5352 391 24 9.547000
5353 394 14 5.710000
5354 392 23 9.332000
5355 390 24 9.778000
5356 390 19 7.881000
5357 392 19 7.927000
5358 393 19 7.863000
5359 394 20 8.228000
5360 396 21 8.492000
5361 395 21 8.524000
5362 395 21 8.660000
5363 394 18 7.573000
5364 392 18 7.550000
5365 394 13 5.547000
5366 393 21 8.664000
5367 394 20 8.066000
5368 392 19 7.780000
5369 392 20 8.346000
5370 392 17 7.118000
5371 389 21 8.772000
5372 392 22 9.112000
5373 388 11 4.625000
5374 390 19 7.799000
5375 389 17 7.022000
5376 387 20 8.313000
5377 386 18 7.463000
5378 387 21 8.638000
5379 388 20 8.252000
5380 387 11 4.605000
5381 389 22 9.018000
5382 388 17 7.111000
5383 387 18 7.647000
5384 389 19 7.998000
5385 391 22 8.914000
5386 390 22 8.865000
5387 388 18 7.270000
5388 390 18 7.206000
5389 391 18 7.516000
5390 390 19 7.907000
5391 393 19 7.662000
5392 394 19 7.571000
5393 386 18 7.199000
5394 383 14 5.519000
5395 387 21 7.890000
5396 387 18 6.824000
5397 389 17 6.396000
5398 384 20 7.650000
5399 390 15 5.870000
5400 389 15 5.836000
5401 373 23 8.623000
5402 372 23 8.599000
5403 372 20 7.569000
5404 375 21 7.863000
5405 371 20 7.639000
5406 370 21 8.022000
5407 373 22 8.514000
5408 374 20 7.757000
5409 374 21 8.102000
5410 371 24 9.377000
5411 373 23 8.969000
5412 374 23 8.944000
5413 373 23 8.809000
5414 373 25 9.438000
5415 373 20 7.630000
5416 372 21 8.099000
5417 365 22 8.310000
5418 364 23 8.625000
5419 358 22 8.246000
5420 360 21 7.906000
5421 364 22 8.391000
5422 366 22 8.252000
5423 365 22 8.448000
5424 364 21 8.032000
5425 366 22 8.291000
5426 377 20 7.767000
5427 367 20 7.668000
5428 364 21 8.358000
5429 364 18 7.194000
5430 365 13 5.254000
5431 370 20 7.737000
5432 368 19 7.270000
5433 368 20 7.657000
5434 371 18 7.002000
5435 373 18 7.089000
5436 368 19 7.562000
5437 368 19 7.552000
5438 373 20 7.764000
5439 376 20 7.818000
5440 372 18 6.950000
5441 374 19 7.506000
5442 374 15 6.002000
5443 376 20 7.879000
5444 381 17 6.603000
5445 374 20 7.987000
5446 373 21 8.245000
5447 376 19 7.611000
5448 377 18 7.388000
5449 377 20 8.140000
5450 378 20 8.045000
5451 376 18 7.339000
5452 377 17 6.787000
5453 387 21 8.047000
5454 386 22 8.477000
5455 386 21 8.220000
5456 372 11 4.659000
5457 370 20 8.161000
5458 369 19 7.652000
5459 366 19 7.680000
5460 363 16 6.469000
5461 362 13 5.380000
5462 361 18 7.404000
5463 361 16 6.601000
5464 362 20 8.108000
5465 361 21 8.469000
5466 361 20 7.984000
5467 370 22 8.511000
5468 369 23 8.840000
5469 374 21 7.947000
5470 375 22 8.229000
5471 376 20 7.504000
5472 378 17 6.521000
5473 377 21 7.967000
5474 378 20 7.645000
5475 379 19 7.221000
5476 374 19 7.306000
5477 374 19 7.334000
5478 375 19 7.347000
5479 370 22 8.342000
5480 371 21 7.883000
5481 373 19 7.265000
5482 372 18 6.842000
5483 374 17 6.430000
5484 373 15 5.756000
5485 374 20 7.482000
5486 377 21 7.822000
5487 376 22 8.351000
5488 374 20 7.550000
5489 373 22 8.400000
5490 372 21 8.022000
5491 372 19 7.370000
5492 375 21 7.993000
5493 375 24 9.069000
5494 375 23 8.628000
5495 375 22 8.539000
5496 372 23 8.941000
5497 382 23 9.111000
5498 376 25 9.936000
5499 376 21 8.283000
5500 377 20 7.823000
5501 374 19 7.517000
5502 372 19 7.400000
5503 372 19 7.515000
5504 373 20 8.030000
5505 369 20 8.086000
5506 372 21 8.466000
5507 371 21 8.404000
5508 376 21 8.384000
5509 382 23 9.114000
5510 384 23 9.213000
5511 383 23 9.200000
5512 379 21 8.460000
5513 379 23 9.125000
5514 375 22 8.602000
5515 375 23 9.145000
5516 374 21 8.362000
5517 374 19 7.611000
5518 375 20 8.076000
5519 374 22 8.525000
5520 386 20 7.789000
5521 384 19 7.589000
5522 387 20 8.040000
5523 384 20 8.003000
5524 381 17 6.805000
5525 381 19 7.484000
5526 382 17 6.725000
5527 383 17 6.719000
5528 366 22 8.833000
5529 371 24 9.654000
5530 372 19 7.703000
5531 373 20 8.077000
5532 370 21 8.224000
5533 366 22 8.334000
5534 371 20 7.648000
5535 372 21 7.959000
5536 373 20 7.600000
5537 380 21 7.948000
5538 376 19 7.231000
5539 376 24 8.966000
5540 376 23 8.681000
5541 381 21 7.769000
5542 379 23 8.513000
5543 389 22 8.312000
5544 389 23 8.663000
5545 392 23 8.676000
5546 391 23 8.702000
5547 378 24 8.922000
5548 375 24 9.018000
5549 373 23 8.619000
5550 373 21 7.906000
5551 374 18 6.818000
5552 374 19 7.166000
5553 374 22 8.235000
5554 373 22 8.328000
5555 374 22 8.423000
5556 371 20 7.665000
5557 372 21 8.061000
5558 369 20 7.777000
5559 367 21 7.955000
5560 368 19 7.282000
5561 365 16 6.227000
5562 365 16 6.327000
5563 372 15 5.758000
5564 372 17 6.466000
5565 372 18 6.906000
5566 370 17 6.813000
5567 370 18 7.231000
5568 370 17 6.877000
5569 370 16 6.644000
5570 371 16 6.676000
5571 369 18 7.330000
5572 367 14 5.788000
5573 386 23 8.617000
5574 386 23 8.627000
5575 378 22 8.608000
5576 377 21 8.219000
5577 376 20 7.821000
5578 376 21 8.061000
5579 378 21 8.004000
5580 380 11 4.361000
5581 379 20 7.733000
5582 378 22 8.563000
5583 379 21 8.140000
5584 378 20 7.744000
5585 380 20 7.567000
5586 379 20 7.535000
5587 375 22 8.300000
5588 377 22 8.658000
5589 379 14 5.647000
5590 377 22 8.663000
5591 375 23 9.037000
5592 375 22 8.434000
5593 379 21 8.069000
5594 370 26 10.177000
5595 371 26 10.168000
5596 367 24 9.516000
5597 366 25 9.671000
5598 366 25 9.666000
5599 368 25 9.871000
5600 372 24 9.440000
5601 371 24 9.532000
5602 371 23 8.920000
5603 369 25 9.669000
5604 372 24 9.180000
5605 371 21 8.054000
5606 371 21 7.902000
5607 371 20 7.616000
5608 357 21 7.996000
5609 355 25 9.435000
5610 360 24 9.156000
5611 360 22 8.424000
5612 383 18 6.809000
5613 385 19 7.115000
5614 381 23 8.624000
5615 384 21 7.842000
5616 385 19 7.166000
5617 385 19 7.190000
5618 386 17 6.415000
5619 387 16 6.068000
5620 386 21 7.836000
5621 387 23 8.528000
5622 386 20 7.414000
5623 381 19 7.089000
5624 379 22 8.347000
5625 378 22 8.496000
5626 378 22 8.444000
5627 378 21 8.130000
5628 361 22 8.751000
5629 362 23 9.152000
5630 358 20 7.995000
5631 358 22 8.846000
5632 361 21 8.339000
5633 358 20 8.040000
5634 362 19 7.665000
5635 361 14 5.863000
5636 362 19 7.943000
5637 362 19 7.874000
5638 364 19 7.836000
5639 362 18 7.469000
5640 362 19 7.764000
5641 359 21 8.773000
5642 359 21 8.886000
5643 360 22 9.304000
5644 363 15 6.461000
5645 363 13 5.585000
5646 369 21 8.612000
5647 364 20 8.145000
5648 364 19 7.923000
5649 365 11 4.833000
5650 364 18 7.604000
5651 362 19 8.120000
5652 364 19 8.072000
5653 363 21 8.697000
5654 362 19 7.895000
5655 361 21 8.906000
5656 362 18 7.710000
5657 360 20 8.603000
5658 361 21 8.841000
5659 359 19 7.911000
5660 361 19 7.991000
5661 360 19 8.092000
5662 362 19 8.231000
5663 361 19 8.225000
5664 377 22 9.011000
5665 376 21 8.403000
5666 377 13 5.331000
5667 375 21 8.481000
5668 376 22 8.965000
5669 380 21 8.515000
5670 365 19 7.988000
5671 370 22 8.890000
5672 372 19 7.636000
5673 373 19 7.595000
5674 374 16 6.539000
5675 375 20 7.916000
5676 373 18 7.217000
5677 369 15 6.176000
5678 371 21 8.415000
5679 371 17 6.840000
5680 372 11 4.507000
5681 373 19 7.516000
5682 375 24 9.454000
5683 372 21 8.220000
5684 371 19 7.503000
5685 372 20 7.879000
5686 371 18 7.070000
5687 372 19 7.398000
5688 373 20 7.761000
5689 364 21 8.526000
5690 368 16 6.570000
5691 370 11 4.655000
5692 371 16 6.638000
5693 369 19 7.789000
5694 366 12 5.036000
5695 368 18 7.376000
5696 367 19 7.781000
5697 367 18 7.390000
5698 368 19 7.785000
5699 369 20 8.302000
5700 368 21 8.707000
5701 367 19 7.874000
5702 385 23 9.107000
5703 389 24 9.577000
5704 388 20 8.079000
5705 386 22 8.862000
5706 385 23 9.029000
5707 387 21 8.431000
5708 386 21 8.502000
5709 385 18 7.345000
5710 381 22 9.269000
5711 383 20 8.431000
5712 383 22 9.237000
5713 383 22 8.927000
5714 382 22 8.881000
5715 381 20 8.235000
5716 381 22 9.058000
5717 380 16 6.721000
5718 383 20 8.252000
5719 380 23 9.288000
5720 377 21 8.357000
5721 378 22 8.982000
5722 382 22 9.000000
5723 382 22 8.988000
5724 383 23 9.401000
5725 384 23 9.115000
5726 382 22 8.944000
5727 381 21 8.724000
5728 380 24 9.987000
5729 378 21 8.660000
5730 379 20 8.130000
5731 377 20 8.109000
5732 376 20 8.102000
5733 376 17 7.215000
5734 376 21 8.764000
5735 375 21 8.723000
5736 376 20 8.347000
5737 377 20 8.277000
5738 378 20 8.309000
5739 381 19 8.042000
5740 378 21 8.611000
5741 379 23 9.368000
5742 378 21 8.452000
5743 375 18 7.428000
5744 374 21 8.454000
5745 375 18 7.249000
5746 375 15 6.050000
5747 375 21 8.467000
5748 375 21 8.484000
5749 371 20 7.961000
5750 370 23 8.990000
5751 373 21 8.337000
5752 372 20 7.952000
5753 371 22 8.633000
5754 369 20 7.978000
5755 372 20 7.868000
5756 372 20 7.819000
5757 380 22 8.384000
5758 380 24 9.004000
5759 380 25 9.361000
5760 377 21 8.000000
5761 378 19 7.223000
5762 375 22 8.315000
5763 375 22 8.650000
5764 373 22 8.551000
5765 372 21 8.257000
5766 375 20 7.878000
5767 375 20 7.881000
5768 381 22 8.389000
5769 384 24 9.053000
5770 383 19 7.296000
5771 381 21 7.874000
5772 384 18 6.958000
5773 386 21 8.305000
5774 385 23 8.961000
5775 387 14 5.795000
5776 386 21 8.620000
5777 387 22 8.875000
5778 382 21 8.424000
5779 385 21 8.204000
5780 383 20 7.886000
5781 380 20 8.102000
5782 379 23 9.278000
5783 382 22 8.838000
5784 382 22 8.707000
5785 380 24 9.503000
5786 382 20 8.065000
5787 381 20 8.188000
5788 378 22 8.915000
5789 380 21 8.475000
5790 377 19 7.622000
5791 379 21 8.369000
5792 376 20 7.816000
5793 379 22 8.827000
5794 379 22 8.684000
5795 381 19 7.519000
5796 381 19 7.552000
5797 379 18 7.025000
5798 380 19 7.299000
5799 379 19 7.440000
5800 376 19 7.504000
5801 361 22 8.831000
5802 363 22 8.920000
5803 362 17 6.816000
5804 362 21 8.163000
5805 361 20 8.103000
5806 363 22 8.885000
5807 364 22 8.882000
5808 381 22 8.584000
5809 381 23 8.875000
5810 376 24 9.029000
5811 376 24 8.992000
5812 376 22 8.202000
5813 375 26 9.537000
5814 370 25 9.405000
5815 370 24 8.988000
5816 372 13 4.968000
5817 384 24 9.013000
5818 382 22 8.106000
5819 382 22 8.161000
5820 386 22 8.430000
5821 380 21 7.905000
5822 381 21 7.935000
5823 382 21 7.950000
5824 383 20 7.572000
5825 382 21 7.842000
5826 379 20 7.502000
5827 379 21 7.961000
5828 380 20 7.536000
5829 381 21 7.923000
5830 383 19 7.149000
5831 375 20 7.516000
5832 375 14 5.415000
5833 372 20 7.587000
5834 374 18 6.811000
5835 374 20 7.653000
5836 375 21 8.000000
5837 375 19 7.320000
5838 378 20 7.676000
5839 383 12 4.786000
5840 382 22 8.493000
5841 381 21 8.124000
5842 380 19 7.352000
5843 379 20 7.836000
5844 379 20 7.637000
5845 379 20 7.788000
5846 380 19 7.570000
5847 381 22 8.778000
5848 381 19 7.813000
5849 385 18 7.302000
5850 385 20 8.175000
5851 385 18 7.368000
5852 383 14 5.723000
5853 382 18 7.182000
5854 382 18 7.177000
5855 381 10 4.247000
5856 379 19 7.791000
5857 380 19 7.690000
5858 380 20 8.052000
5859 381 21 8.326000
5860 379 19 7.615000
5861 377 19 7.718000
5862 378 19 7.833000
5863 379 19 7.861000
5864 379 20 8.114000
5865 377 18 7.324000
5866 380 23 8.915000
5867 372 24 9.165000
5868 381 23 9.222000
5869 381 24 9.524000
5870 382 21 8.328000
5871 383 14 5.678000
5872 382 21 8.195000
5873 384 21 8.089000
5874 380 23 8.942000
5875 379 24 9.486000
5876 379 22 8.643000
5877 377 23 8.979000
5878 374 23 8.911000
5879 375 23 9.011000
5880 377 22 8.869000
5881 377 24 9.553000
5882 377 23 9.225000
5883 376 23 9.052000
5884 376 25 9.650000
5885 367 21 7.970000
5886 364 24 9.019000
5887 375 23 8.982000
5888 376 21 8.220000
5889 376 20 7.800000
5890 375 19 7.391000
5891 377 21 8.072000
5892 375 20 7.669000
5893 384 22 8.313000
5894 380 23 8.773000
5895 380 12 4.760000
5896 380 20 7.688000
5897 379 21 7.983000
5898 371 22 8.369000
5899 371 23 8.785000
5900 371 21 8.025000
5901 369 22 8.280000
5902 370 22 8.346000
5903 374 20 7.558000
5904 371 19 7.121000
5905 372 20 7.725000
5906 374 20 7.664000
5907 372 22 8.094000
5908 372 21 7.775000
5909 375 20 7.452000
5910 375 19 7.170000
5911 375 20 7.844000
5912 376 21 8.032000
5913 374 22 8.407000
5914 373 19 7.380000
5915 368 20 7.833000
5916 366 20 7.762000
5917 368 20 7.705000
5918 373 21 8.163000
5919 376 21 8.035000
5920 372 21 8.212000
5921 374 19 7.576000
5922 374 20 7.919000
5923 378 20 8.056000
5924 377 21 8.517000
5925 377 21 8.545000
5926 376 20 7.967000
5927 378 19 7.517000
5928 376 19 7.458000
5929 377 19 7.699000
5930 378 19 7.790000
5931 374 19 7.860000
5932 373 21 8.503000
5933 373 17 6.874000
5934 373 19 7.593000
5935 373 21 8.499000
5936 373 20 8.171000
5937 372 17 6.997000
5938 371 19 7.729000
5939 372 20 8.180000
5940 388 21 8.194000
5941 389 22 8.572000
5942 388 20 7.989000
5943 389 21 8.409000
5944 378 13 5.202000
5945 374 22 8.697000
5946 375 20 7.759000
5947 376 17 6.470000
5948 369 19 7.208000
5949 369 21 8.330000
5950 373 20 7.983000
5951 373 23 8.998000
5952 376 20 7.772000
5953 375 20 7.717000
5954 375 21 8.103000
5955 374 20 7.868000
5956 373 19 7.552000
5957 373 17 6.710000
5958 374 21 8.267000
5959 387 23 8.641000
5960 386 25 9.332000
5961 386 21 7.794000
5962 388 21 7.840000
5963 388 21 7.697000
5964 387 20 7.250000
5965 383 23 8.390000
5966 383 23 8.494000
5967 382 23 8.507000
5968 380 20 7.499000
5969 378 18 6.642000
5970 377 21 7.691000
5971 378 21 7.746000
5972 378 21 7.852000
5973 380 20 7.334000
5974 380 20 7.360000
5975 378 21 7.701000
5976 377 22 8.003000
5977 376 22 7.893000
5978 377 20 7.238000
5979 375 18 6.565000
5980 374 20 7.636000
5981 374 22 8.185000
5982 376 21 7.965000
5983 373 21 7.927000
5984 373 19 7.074000
5985 376 21 7.935000
5986 378 22 8.143000
5987 378 21 7.942000
5988 378 17 6.316000
5989 380 21 7.799000
5990 383 22 8.227000
5991 384 23 8.553000
5992 383 22 8.620000
5993 371 17 6.756000
5994 371 24 9.351000
5995 373 21 8.122000
5996 361 21 8.285000
5997 364 23 8.847000
5998 363 24 9.540000
5999 363 23 9.090000
6000 364 23 9.093000
6001 372 22 8.387000
6002 376 24 9.026000
6003 380 22 8.445000
6004 379 23 8.709000
6005 379 23 8.780000
6006 380 11 4.378000
6007 374 22 8.681000
6008 375 18 7.128000
6009 377 21 8.321000
6010 378 22 8.867000
6011 377 20 8.122000
6012 378 23 9.268000
6013 378 22 8.898000
6014 376 19 7.604000
6015 377 24 9.426000
6016 379 21 8.517000
6017 380 21 8.460000
6018 382 24 9.715000
6019 382 23 9.231000
6020 374 22 8.710000
6021 375 23 9.238000
6022 375 20 8.275000
6023 375 22 8.909000
6024 374 22 8.870000
6025 373 20 8.025000
6026 371 20 7.917000
6027 382 21 8.364000
6028 378 23 9.075000
6029 376 21 8.249000
6030 375 22 8.214000
6031 376 22 8.245000
6032 379 21 7.963000
6033 371 22 8.298000
6034 388 22 8.330000
6035 390 24 8.954000
6036 392 22 8.206000
6037 393 21 7.845000
6038 393 19 7.079000
6039 393 21 7.797000
6040 387 21 7.832000
6041 394 23 8.617000
6042 392 24 8.929000
6043 393 22 8.234000
6044 389 21 7.880000
6045 391 23 8.706000
6046 392 23 8.573000
6047 391 17 6.494000
6048 384 16 6.131000
6049 367 24 9.632000
6050 368 23 9.136000
6051 371 22 8.773000
6052 371 24 9.412000
6053 370 20 7.986000
6054 371 20 7.837000
6055 370 20 7.923000
6056 370 22 8.509000
6057 370 20 7.950000
6058 369 21 8.398000
6059 369 23 9.310000
6060 369 21 8.709000
6061 369 21 8.708000
6062 370 22 9.128000
6063 370 24 9.598000
6064 369 22 8.850000
